"league","season","stage","home_team","away_team","home_team_goal","away_team_goal","result","whh","whd","wha","sjh","sjd","sja","home_bet_avg_prct","draw_bet_avg_prct","away_bet_avg_prct","wh_prediction","sj_prediction","buildupplayspeed_h","buildupplayspeed_a","buildupplayspeedclass_h","buildupplayspeedclass_a","buildupplaydribbling_h","buildupplaydribbling_a","buildupplaypassing_h","buildupplaypassing_a","buildupplaypassingclass_h","buildupplaypassingclass_a","buildupplaypositioningclass_h","buildupplaypositioningclass_a","chancecreationpassing_h","chancecreationpassing_a","chancecreationpassingclass_h","chancecreationpassingclass_a","chancecreationcrossing_h","chancecreationcrossing_a","chancecreationcrossingclass_h","chancecreationcrossingclass_a","chancecreationshooting_h","chancecreationshooting_a","chancecreationshootingclass_h","chancecreationshootingclass_a","chancecreationpositioningclass_h","chancecreationpositioningclass_a","defencepressure_h","defencepressure_a","defencepressureclass_h","defencepressureclass_a","defenceaggression_h","defenceaggression_a","defenceaggressionclass_h","defenceaggressionclass_a","defenceteamwidth_h","defenceteamwidth_a","defenceteamwidthclass_h","defenceteamwidthclass_a","defencedefenderlineclass_h","defencedefenderlineclass_a","player_1","age_player_1","height_player_1","weight_player_1*0.45","player_2","age_player_2","height_player_2","weight_player_2*0.45","home_player_3","age_player_3","height_player_3","weight_player_3*0.45","home_player_4","age_player_4","height_player_4","weight_player_4*0.45","home_player_5","age_player_5","height_player_5","weight_player_5*0.45","home_player_6","age_player_6","height_player_6","weight_player_6*0.45","home_player_7","age_player_7","height_player_7","weight_player_7*0.45","home_player_8","age_player_8","height_player_8","weight_player_8*0.45","home_player_9","age_player_9","height_player_9","weight_player_9*0.45","home_player_10","age_player_10","height_player_10","weight_player_10*0.45","home_player_11","age_player_11","height_player_11","weight_player_11*0.45","player_1_a","age_player_1_a","height_player_1_a","weight_player_1_a*0.45","player_2_a","age_player_2_a","height_player_2_a","weight_player_2_a*0.45","home_player_3_a","age_player_3_a","height_player_3_a","weight_player_3_a*0.45","home_player_4_a","age_player_4_a","height_player_4_a","weight_player_4_a*0.45","home_player_5_a","age_player_5_a","height_player_5_a","weight_player_5_a*0.45","home_player_6_a","age_player_6_a","height_player_6_a","weight_player_6_a*0.45","home_player_7_a","age_player_7_a","height_player_7_a","weight_player_7_a*0.45","home_player_8_a","age_player_8_a","height_player_8_a","weight_player_8_a*0.45","home_player_9_a","age_player_9_a","height_player_9_a","weight_player_9_a*0.45","home_player_10_a","age_player_10_a","height_player_10_a","weight_player_10_a*0.45","home_player_11_a","age_player_11_a","height_player_11_a","weight_player_11_a*0.45"
England Premier League,"2012/2013",12,West Ham United,Stoke City,1,1,draw,2.05,3.25,3.8,2.05,3.4,3.6,48.78,30.08,27.03,no prediction,no prediction,77,48,Fast,Balanced,37,41,57,49,Mixed,Mixed,Organised,Organised,68,51,Risky,Normal,73,59,Lots,Normal,29,49,Little,Normal,Organised,Organised,30,44,Deep,Medium,37,37,Press,Press,41,51,Normal,Normal,Cover,Cover,Jussi Jaaskelainen,37,190.5,79.2,Joey O'Brien,26,180.34,69.3,Winston Reid,24,190.5,86.4,James Tomkins,23,190.5,73.35000000000001,George McCartney,31,182.88,75.60000000000001,Mark Noble,25,180.34,75.60000000000001,Kevin Nolan,30,182.88,87.3,Mohamed Diame,25,185.42,79.2,Gary O'Neil,29,172.72,60.300000000000004,Andy Carroll,23,190.5,78.3,Modibo Maiga,25,185.42,79.2,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Robert Huth,28,190.5,87.3,Ryan Shawcross,25,190.5,75.60000000000001,Andy Wilkinson,28,180.34,68.4,Glenn Whelan,28,180.34,79.2,Charlie Adam,27,185.42,81.45,Steven Nzonzi,24,190.5,74.25,Jonathan Walters,29,182.88,78.3,Peter Crouch,31,200.66,83.25,Matthew Etherington,31,177.8,63.45
England Premier League,"2012/2013",13,Aston Villa,Arsenal,0,0,draw,5,3.4,1.75,4.33,3.8,1.73,21.44,27.78,57.47,away,away,63,59,Balanced,Balanced,37,51,54,30,Mixed,Short,Organised,Organised,60,28,Normal,Safe,48,44,Normal,Normal,38,46,Normal,Normal,Organised,Free Form,35,51,Medium,Medium,44,44,Press,Press,54,52,Normal,Normal,Cover,Cover,Brad Guzan,28,193.04,94.05,Matthew Lowton,23,180.34,77.4,Ron Vlaar,27,187.96,78.3,Ciaran Clark,23,187.96,75.60000000000001,Enda Stevens,22,182.88,77.4,Karim El Ahmadi,27,185.42,77.4,Ashley R. Westwood,22,170.18,66.60000000000001,Andreas Weimann,21,177.8,75.60000000000001,Barry Bannan,23,170.18,60.300000000000004,Gabriel Agbonlahor,26,180.34,78.3,Christian Benteke,22,190.5,82.35000000000001,Wojciech Szczesny,22,195.58,83.25,Carl Jenkinson,20,185.42,76.5,Per Mertesacker,28,198.12,89.10000000000001,Laurent Koscielny,27,185.42,74.25,Kieran Gibbs,23,177.8,69.3,Mikel Arteta,30,175.26,63.45,Aaron Ramsey,22,177.8,69.3,Alex Oxlade-Chamberlain,19,175.26,69.3,Santi Cazorla,28,167.64,65.7,Lukas Podolski,27,182.88,82.35000000000001,Olivier Giroud,26,193.04,87.3
England Premier League,"2012/2013",13,Chelsea,Manchester City,0,0,draw,2.62,3.1,2.8,2.6,3.5,2.6,38.31,30.3,37.04,no prediction,no prediction,67,59,Fast,Balanced,41,35,36,29,Mixed,Short,Organised,Free Form,41,38,Normal,Normal,34,36,Normal,Normal,44,24,Normal,Little,Organised,Free Form,39,48,Medium,Medium,41,47,Press,Press,46,54,Normal,Normal,Cover,Cover,Petr Cech,30,195.58,89.10000000000001,Cesar Azpilicueta,23,177.8,74.25,Branislav Ivanovic,28,185.42,90.45,David Luiz,25,187.96,83.25,Ashley Cole,32,175.26,65.7,Ramires,25,180.34,69.3,John Obi Mikel,25,187.96,82.35000000000001,Oscar,21,177.8,66.60000000000001,Juan Mata,24,170.18,62.550000000000004,Eden Hazard,21,172.72,73.35000000000001,Fernando Torres,28,185.42,77.4,Joe Hart,25,195.58,90.45,Pablo Zabaleta,27,177.8,75.60000000000001,Matija Nastasic,19,187.96,82.35000000000001,Vincent Kompany,26,193.04,84.15,Aleksandar Kolarov,27,187.96,82.35000000000001,Gareth Barry,31,182.88,78.3,Yaya Toure,29,187.96,89.10000000000001,James Milner,26,175.26,69.3,Sergio Aguero,24,172.72,73.35000000000001,David Silva,26,170.18,66.60000000000001,Edin Dzeko,26,193.04,83.25
England Premier League,"2012/2013",13,Everton,Norwich City,1,1,draw,1.53,4,6,1.44,4.5,7,67.34,23.53,16.0,home,home,43,45,Balanced,Balanced,45,38,40,55,Mixed,Mixed,Organised,Organised,39,46,Normal,Normal,33,54,Little,Normal,63,47,Normal,Normal,Organised,Organised,52,38,Medium,Medium,58,39,Press,Press,59,51,Normal,Normal,Cover,Cover,Tim Howard,33,190.5,87.3,Phil Jagielka,30,182.88,82.35000000000001,Johnny Heitinga,29,180.34,76.5,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Steven Pienaar,30,170.18,65.7,Leon Osman,31,172.72,63.45,Thomas Hitzlsperger,30,182.88,81.45,Bryan Oviedo,22,172.72,64.35000000000001,Steven Naismith,26,177.8,71.55,Nikica Jelavic,27,187.96,83.25,John Ruddy,26,193.04,95.4,Steven Whittaker,28,185.42,86.4,Sebastien Bassong,26,187.96,72.45,Ryan Bennett,22,187.96,77.4,Javier Garrido,27,177.8,75.60000000000001,Bradley Johnson,25,177.8,67.5,Alexander Tettey,26,180.34,67.5,Robert Snodgrass,25,182.88,76.5,Wesley Hoolahan,30,167.64,70.65,Anthony Pilkington,24,180.34,80.55,Grant Holt,31,182.88,78.3
England Premier League,"2012/2013",13,Manchester United,Queens Park Rangers,3,1,home win,1.2,6,17,1.17,7,17,84.39,16.0,5.0,home,home,38,30,Balanced,Slow,42,39,44,61,Mixed,Mixed,Organised,Organised,49,53,Normal,Normal,44,53,Normal,Normal,40,60,Normal,Normal,Organised,Organised,54,50,Medium,Medium,53,44,Press,Press,56,54,Normal,Normal,Cover,Cover,Anders Lindegaard,28,193.04,78.3,Rafael,22,175.26,68.4,Rio Ferdinand,34,193.04,85.5,Jonny Evans,24,187.96,76.5,Patrice Evra,31,175.26,73.35000000000001,Paul Scholes,38,170.18,70.65,Darren Fletcher,28,182.88,73.35000000000001,Ashley Young,27,175.26,64.35000000000001,Wayne Rooney,27,175.26,82.35000000000001,Danny Welbeck,22,185.42,72.45,Robin van Persie,29,187.96,70.65,Julio Cesar,33,185.42,78.3,Stephane M'Bia,26,187.96,81.45,Ryan Nelsen,35,182.88,89.10000000000001,Clint Hill,34,182.88,72.45,Armand Traore,23,182.88,81.45,Shaun Derry,35,182.88,81.45,Alejandro Faurlin,26,185.42,78.3,Kieron Dyer,34,172.72,63.45,Jamie Mackie,27,172.72,70.65,Adel Taarabt,23,180.34,77.4,Djibril Cisse,31,182.88,84.15
England Premier League,"2012/2013",13,Southampton,Newcastle United,2,0,home win,2.3,3.3,3.1,2.25,3.6,3,43.96,28.99,32.79,no prediction,no prediction,52,58,Balanced,Balanced,31,45,46,49,Mixed,Mixed,Organised,Organised,42,47,Normal,Normal,54,54,Normal,Normal,30,46,Little,Normal,Organised,Organised,50,41,Medium,Medium,65,39,Press,Press,44,51,Normal,Normal,Cover,Cover,Paulo Gazzaniga,20,195.58,89.10000000000001,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Maya Yoshida,24,187.96,77.4,Luke Shaw,17,185.42,74.25,Morgan Schneiderlin,23,180.34,74.25,Jack Cork,23,185.42,68.4,Jason Puncheon,26,172.72,70.65,Gaston Ramirez,22,182.88,77.4,Adam Lallana,24,172.72,72.45,Rickie Lambert,30,187.96,76.5,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Steven Taylor,26,185.42,90.45,Mike Williamson,29,193.04,91.35000000000001,Davide Santon,21,185.42,82.35000000000001,Jonas Gutierrez,29,182.88,72.45,Cheik Tiote,26,180.34,85.5,Vurnon Anita,23,167.64,64.35000000000001,Shane Ferguson,21,175.26,65.7,Demba Ba,27,187.96,84.15,Papiss Cisse,27,182.88,72.45
England Premier League,"2012/2013",13,Stoke City,Fulham,1,0,home win,2.25,3.1,3.4,2.1,3.3,3.5,45.98,31.25,28.99,no prediction,no prediction,48,52,Balanced,Balanced,41,34,49,48,Mixed,Mixed,Organised,Organised,51,39,Normal,Normal,59,54,Normal,Normal,49,59,Normal,Normal,Organised,Organised,44,29,Medium,Deep,37,30,Press,Contain,51,39,Normal,Normal,Cover,Cover,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Ryan Shawcross,25,190.5,75.60000000000001,Robert Huth,28,190.5,87.3,Ryan Shotton,24,190.5,83.25,Jonathan Walters,29,182.88,78.3,Glenn Whelan,28,180.34,79.2,Steven Nzonzi,24,190.5,74.25,Matthew Etherington,31,177.8,63.45,Charlie Adam,27,185.42,81.45,Peter Crouch,31,200.66,83.25,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Philippe Senderos,27,190.5,83.25,John Arne Riise,32,187.96,81.45,Chris Baird,30,180.34,73.35000000000001,Steve Sidwell,30,177.8,79.2,Georgios Karagounis,35,175.26,73.35000000000001,Ashkan Dejagah,26,180.34,77.4,Dimitar Berbatov,31,187.96,74.25,Mladen Petric,31,182.88,80.55
England Premier League,"2012/2013",13,Sunderland,West Bromwich Albion,2,4,away win,2.5,3.2,2.8,2.4,3.4,2.88,40.82,30.3,35.21,no prediction,no prediction,43,62,Balanced,Balanced,43,32,51,51,Mixed,Mixed,Organised,Organised,59,53,Normal,Normal,50,50,Normal,Normal,55,60,Normal,Normal,Organised,Organised,47,41,Medium,Medium,45,40,Press,Press,49,49,Normal,Normal,Cover,Cover,Simon Mignolet,24,193.04,86.4,Phil Bardsley,27,180.34,73.35000000000001,John O'Shea,31,190.5,83.25,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Jack Colback,23,175.26,69.3,Lee Cattermole,24,177.8,75.60000000000001,Sebastian Larsson,27,177.8,69.3,Stephane Sessegnon,28,167.64,74.25,Adam Johnson,25,175.26,62.550000000000004,Steven Fletcher,25,185.42,75.60000000000001,Boaz Myhill,30,190.5,91.35000000000001,Billy Jones,25,180.34,76.5,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,James Morrison,26,177.8,63.45,Claudio Yacob,25,180.34,72.45,Peter Odemwingie,31,182.88,73.35000000000001,Zoltan Gera,33,182.88,74.25,Chris Brunt,28,187.96,84.15,Shane Long,25,180.34,80.55
England Premier League,"2012/2013",13,Swansea City,Liverpool,0,0,draw,3.4,3.3,2.15,3.25,3.5,2.1,30.08,29.41,47.06,no prediction,no prediction,45,66,Balanced,Balanced,44,60,42,45,Mixed,Mixed,Organised,Organised,34,34,Normal,Normal,36,34,Normal,Normal,55,46,Normal,Normal,Free Form,Organised,31,51,Deep,Medium,47,52,Press,Press,42,61,Normal,Normal,Cover,Cover,Gerhard Tremmel,34,190.5,85.5,Angel Rangel,30,180.34,81.45,Ashley Williams,28,182.88,90.45,Chico,25,187.96,74.25,Ben Davies,19,180.34,70.65,Pablo Hernandez,27,172.72,71.55,Leon Britton,30,167.64,64.35000000000001,Michu,26,185.42,79.2,Jonathan De Guzman,25,172.72,69.3,Wayne Routledge,27,170.18,76.5,Itay Shechter,25,177.8,76.5,Pepe Reina,30,187.96,91.35000000000001,Glen Johnson,28,182.88,69.3,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Jose Enrique,26,182.88,75.60000000000001,Stewart Downing,28,180.34,64.35000000000001,Steven Gerrard,32,182.88,82.35000000000001,Joe Allen,22,167.64,61.65,Jordan Henderson,22,182.88,66.60000000000001,Raheem Sterling,18,170.18,68.4,Luis Suarez,25,182.88,84.15
England Premier League,"2012/2013",13,Tottenham Hotspur,West Ham United,3,1,home win,1.7,3.4,5.5,1.67,3.8,5.25,59.35,27.78,18.6,home,home,47,77,Balanced,Fast,46,37,40,57,Mixed,Mixed,Organised,Organised,41,68,Normal,Risky,41,73,Normal,Lots,63,29,Normal,Little,Organised,Organised,63,30,Medium,Deep,54,37,Press,Press,56,41,Normal,Normal,Cover,Cover,Hugo Lloris,26,187.96,77.4,Kyle Walker,22,177.8,69.3,Michael Dawson,29,187.96,75.60000000000001,Steven Caulker,21,190.5,76.5,Jan Vertonghen,25,187.96,85.5,Sandro,23,187.96,74.25,Tom Huddlestone,26,187.96,79.2,Aaron Lennon,25,165.1,62.550000000000004,Clint Dempsey,29,185.42,83.25,Gareth Bale,23,182.88,73.35000000000001,Jermain Defoe,30,170.18,69.3,Jussi Jaaskelainen,37,190.5,79.2,Joey O'Brien,26,180.34,69.3,Winston Reid,24,190.5,86.4,James Tomkins,23,190.5,73.35000000000001,George McCartney,31,182.88,75.60000000000001,Mark Noble,25,180.34,75.60000000000001,Kevin Nolan,30,182.88,87.3,Mohamed Diame,25,185.42,79.2,Modibo Maiga,25,185.42,79.2,Andy Carroll,23,190.5,78.3,Gary O'Neil,29,172.72,60.300000000000004
England Premier League,"2012/2013",13,Wigan Athletic,Reading,3,2,home win,1.95,3.3,4,1.91,3.6,4,51.81,28.99,25.0,no prediction,no prediction,51,44,Balanced,Balanced,37,36,56,64,Mixed,Mixed,Organised,Organised,52,62,Normal,Normal,59,65,Normal,Normal,40,42,Normal,Normal,Organised,Organised,62,51,Medium,Medium,48,47,Press,Press,44,52,Normal,Normal,Cover,Cover,Ali Al-Habsi,31,193.04,78.3,Emmerson Boyce,33,182.88,70.65,Ivan Ramis,28,187.96,81.45,Maynor Figueroa,29,180.34,84.15,Ronnie Stam,28,177.8,69.3,James McCarthy,22,180.34,71.55,David Jones,28,182.88,79.2,Jean Beausejour,28,177.8,82.35000000000001,Jordi Gomez,27,177.8,73.35000000000001,Shaun Maloney,29,170.18,68.4,Arouna Kone,29,182.88,80.55,Adam Federici,27,187.96,89.10000000000001,Chris Gunter,23,180.34,70.65,Sean Morrison,21,193.04,83.25,Kaspars Gorkss,31,190.5,84.15,Nicky Shorey,31,175.26,66.60000000000001,Jobi McAnuff,31,177.8,72.45,Mikele Leigertwood,30,187.96,77.4,Jay Tabb,28,170.18,63.45,Hal Robson-Kanu,23,182.88,82.35000000000001,Adam Le Fondre,26,175.26,72.45,Jason Roberts,34,185.42,91.35000000000001
England Premier League,"2012/2013",14,Aston Villa,Reading,1,0,home win,2,3.2,4,1.95,3.5,3.8,50.63,29.85,25.64,no prediction,no prediction,63,44,Balanced,Balanced,37,36,54,64,Mixed,Mixed,Organised,Organised,60,62,Normal,Normal,48,65,Normal,Normal,38,42,Normal,Normal,Organised,Organised,35,51,Medium,Medium,44,47,Press,Press,54,52,Normal,Normal,Cover,Cover,Brad Guzan,28,193.04,94.05,Matthew Lowton,23,180.34,77.4,Nathan Baker,21,187.96,81.45,Ciaran Clark,23,187.96,75.60000000000001,Enda Stevens,22,182.88,77.4,Brett Holman,28,177.8,74.25,Ashley R. Westwood,22,170.18,66.60000000000001,Andreas Weimann,21,177.8,75.60000000000001,Barry Bannan,23,170.18,60.300000000000004,Gabriel Agbonlahor,26,180.34,78.3,Christian Benteke,22,190.5,82.35000000000001,Adam Federici,27,187.96,89.10000000000001,Shaun Cummings,23,182.88,75.60000000000001,Sean Morrison,21,193.04,83.25,Adrian Mariappa,26,177.8,80.55,Nicky Shorey,31,175.26,66.60000000000001,Hal Robson-Kanu,23,182.88,82.35000000000001,Mikele Leigertwood,30,187.96,77.4,Jay Tabb,28,170.18,63.45,Jobi McAnuff,31,177.8,72.45,Adam Le Fondre,26,175.26,72.45,Jason Roberts,34,185.42,91.35000000000001
England Premier League,"2012/2013",14,Manchester United,West Ham United,1,0,home win,1.25,5.5,12,1.25,6,11,80.0,17.39,9.0,home,home,38,77,Balanced,Fast,42,37,44,57,Mixed,Mixed,Organised,Organised,49,68,Normal,Risky,44,73,Normal,Lots,40,29,Normal,Little,Organised,Organised,54,30,Medium,Deep,53,37,Press,Press,56,41,Normal,Normal,Cover,Cover,Anders Lindegaard,28,193.04,78.3,Rafael,22,175.26,68.4,Chris Smalling,23,193.04,89.10000000000001,Jonny Evans,24,187.96,76.5,Patrice Evra,31,175.26,73.35000000000001,Michael Carrick,31,187.96,73.35000000000001,Anderson,24,175.26,68.4,Tom Cleverley,23,175.26,66.60000000000001,Wayne Rooney,27,175.26,82.35000000000001,Javier Hernandez,24,175.26,72.45,Robin van Persie,29,187.96,70.65,Jussi Jaaskelainen,37,190.5,79.2,Guy Demel,31,187.96,87.3,Winston Reid,24,190.5,86.4,James Collins,29,193.04,89.10000000000001,Joey O'Brien,26,180.34,69.3,Matthew Taylor,31,177.8,72.45,Mohamed Diame,25,185.42,79.2,James Tomkins,23,190.5,73.35000000000001,Matt Jarvis,26,170.18,71.55,Kevin Nolan,30,182.88,87.3,Andy Carroll,23,190.5,78.3
England Premier League,"2012/2013",14,Southampton,Norwich City,1,1,draw,2.1,3.25,3.5,2.1,3.6,3.25,47.62,29.2,29.63,no prediction,no prediction,52,45,Balanced,Balanced,31,38,46,55,Mixed,Mixed,Organised,Organised,42,46,Normal,Normal,54,54,Normal,Normal,30,47,Little,Normal,Organised,Organised,50,38,Medium,Medium,65,39,Press,Press,44,51,Normal,Normal,Cover,Cover,Paulo Gazzaniga,20,195.58,89.10000000000001,Nathaniel Clyne,21,175.26,66.60000000000001,Maya Yoshida,24,187.96,77.4,Jose Fonte,29,187.96,80.55,Luke Shaw,17,185.42,74.25,Morgan Schneiderlin,23,180.34,74.25,Jack Cork,23,185.42,68.4,Jason Puncheon,26,172.72,70.65,Gaston Ramirez,22,182.88,77.4,Adam Lallana,24,172.72,72.45,Rickie Lambert,30,187.96,76.5,Mark Bunn,28,182.88,77.4,Steven Whittaker,28,185.42,86.4,Ryan Bennett,22,187.96,77.4,Sebastien Bassong,26,187.96,72.45,Javier Garrido,27,177.8,75.60000000000001,Robert Snodgrass,25,182.88,76.5,Alexander Tettey,26,180.34,67.5,Bradley Johnson,25,177.8,67.5,Anthony Pilkington,24,180.34,80.55,Wesley Hoolahan,30,167.64,70.65,Grant Holt,31,182.88,78.3
England Premier League,"2012/2013",14,Stoke City,Newcastle United,2,1,home win,2,3.2,4,2,3.3,4,50.0,30.77,25.0,no prediction,no prediction,48,58,Balanced,Balanced,41,45,49,49,Mixed,Mixed,Organised,Organised,51,47,Normal,Normal,59,54,Normal,Normal,49,46,Normal,Normal,Organised,Organised,44,41,Medium,Medium,37,39,Press,Press,51,51,Normal,Normal,Cover,Cover,Asmir Begovic,25,200.66,82.35000000000001,Ryan Shotton,24,190.5,83.25,Robert Huth,28,190.5,87.3,Ryan Shawcross,25,190.5,75.60000000000001,Geoff Cameron,27,190.5,83.25,Jonathan Walters,29,182.88,78.3,Steven Nzonzi,24,190.5,74.25,Glenn Whelan,28,180.34,79.2,Matthew Etherington,31,177.8,63.45,Charlie Adam,27,185.42,81.45,Peter Crouch,31,200.66,83.25,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Fabricio Coloccini,30,182.88,82.35000000000001,Mike Williamson,29,193.04,91.35000000000001,Davide Santon,21,185.42,82.35000000000001,Vurnon Anita,23,167.64,64.35000000000001,James Perch,27,180.34,79.2,Cheik Tiote,26,180.34,85.5,Jonas Gutierrez,29,182.88,72.45,Demba Ba,27,187.96,84.15,Papiss Cisse,27,182.88,72.45
England Premier League,"2012/2013",14,Sunderland,Queens Park Rangers,0,0,draw,2.25,3.2,3.2,2.25,3.3,3.3,44.44,30.77,30.77,no prediction,no prediction,43,30,Balanced,Slow,43,39,51,61,Mixed,Mixed,Organised,Organised,59,53,Normal,Normal,50,53,Normal,Normal,55,60,Normal,Normal,Organised,Organised,47,50,Medium,Medium,45,44,Press,Press,49,54,Normal,Normal,Cover,Cover,Simon Mignolet,24,193.04,86.4,Phil Bardsley,27,180.34,73.35000000000001,Matthew Kilgallon,28,187.96,78.3,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Craig Gardner,26,175.26,80.55,Sebastian Larsson,27,177.8,69.3,Lee Cattermole,24,177.8,75.60000000000001,Adam Johnson,25,175.26,62.550000000000004,Stephane Sessegnon,28,167.64,74.25,Steven Fletcher,25,185.42,75.60000000000001,Julio Cesar,33,185.42,78.3,Jose Bosingwa,30,182.88,69.3,Ryan Nelsen,35,182.88,89.10000000000001,Clint Hill,34,182.88,72.45,Armand Traore,23,182.88,81.45,Samba Diakite,23,185.42,75.60000000000001,Stephane M'Bia,26,187.96,81.45,Jamie Mackie,27,172.72,70.65,Esteban Granero,25,180.34,74.25,Adel Taarabt,23,180.34,77.4,Djibril Cisse,31,182.88,84.15
England Premier League,"2012/2013",14,Swansea City,West Bromwich Albion,3,1,home win,2.3,3.25,3.1,2.3,3.4,3,43.48,30.08,32.79,no prediction,no prediction,45,62,Balanced,Balanced,44,32,42,51,Mixed,Mixed,Organised,Organised,34,53,Normal,Normal,36,50,Normal,Normal,55,60,Normal,Normal,Free Form,Organised,31,41,Deep,Medium,47,40,Press,Press,42,49,Normal,Normal,Cover,Cover,Gerhard Tremmel,34,190.5,85.5,Angel Rangel,30,180.34,81.45,Ashley Williams,28,182.88,90.45,Chico,25,187.96,74.25,Ben Davies,19,180.34,70.65,Leon Britton,30,167.64,64.35000000000001,Pablo Hernandez,27,172.72,71.55,Sung-Yueng Ki,23,185.42,74.25,Nathan Dyer,25,167.64,61.65,Wayne Routledge,27,170.18,76.5,Michu,26,185.42,79.2,Boaz Myhill,30,190.5,91.35000000000001,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,Billy Jones,25,180.34,76.5,Claudio Yacob,25,180.34,72.45,James Morrison,26,177.8,63.45,Youssuf Mulumbu,25,177.8,75.60000000000001,Chris Brunt,28,187.96,84.15,Peter Odemwingie,31,182.88,73.35000000000001,Romelu Lukaku,19,190.5,93.15
England Premier League,"2012/2013",14,Tottenham Hotspur,Liverpool,2,1,home win,2.4,3.3,2.9,2.38,3.5,2.88,41.84,29.41,34.6,no prediction,no prediction,47,66,Balanced,Balanced,46,60,40,45,Mixed,Mixed,Organised,Organised,41,34,Normal,Normal,41,34,Normal,Normal,63,46,Normal,Normal,Organised,Organised,63,51,Medium,Medium,54,52,Press,Press,56,61,Normal,Normal,Cover,Cover,Hugo Lloris,26,187.96,77.4,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Michael Dawson,29,187.96,75.60000000000001,Jan Vertonghen,25,187.96,85.5,Aaron Lennon,25,165.1,62.550000000000004,Sandro,23,187.96,74.25,Moussa Dembele,25,185.42,81.45,Gareth Bale,23,182.88,73.35000000000001,Clint Dempsey,29,185.42,83.25,Jermain Defoe,30,170.18,69.3,Pepe Reina,30,187.96,91.35000000000001,Glen Johnson,28,182.88,69.3,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Stewart Downing,28,180.34,64.35000000000001,Jordan Henderson,22,182.88,66.60000000000001,Steven Gerrard,32,182.88,82.35000000000001,Joe Allen,22,167.64,61.65,Raheem Sterling,18,170.18,68.4,Luis Suarez,25,182.88,84.15,Jose Enrique,26,182.88,75.60000000000001
England Premier League,"2012/2013",14,Wigan Athletic,Manchester City,0,2,away win,6,4,1.53,6.25,4,1.53,16.33,25.0,65.36,away,away,51,59,Balanced,Balanced,37,35,56,29,Mixed,Short,Organised,Free Form,52,38,Normal,Normal,59,36,Normal,Normal,40,24,Normal,Little,Organised,Free Form,62,48,Medium,Medium,48,47,Press,Press,44,54,Normal,Normal,Cover,Cover,Ali Al-Habsi,31,193.04,78.3,Ronnie Stam,28,177.8,69.3,Emmerson Boyce,33,182.88,70.65,Piscu,25,182.88,86.4,Maynor Figueroa,29,180.34,84.15,James McCarthy,22,180.34,71.55,David Jones,28,182.88,79.2,Jordi Gomez,27,177.8,73.35000000000001,Arouna Kone,29,182.88,80.55,Jean Beausejour,28,177.8,82.35000000000001,Franco Di Santo,23,193.04,87.3,Joe Hart,25,195.58,90.45,Maicon,31,182.88,76.5,Matija Nastasic,19,187.96,82.35000000000001,Vincent Kompany,26,193.04,84.15,Pablo Zabaleta,27,177.8,75.60000000000001,Javi Garcia,25,185.42,79.2,Yaya Toure,29,187.96,89.10000000000001,David Silva,26,170.18,66.60000000000001,Sergio Aguero,24,172.72,73.35000000000001,Gareth Barry,31,182.88,78.3,Mario Balotelli,22,187.96,87.3
